"district","year","Coverage_stock"
"Komenda-Edna-Eguafo-Abirem",2003,0.365093344628233
"Komenda-Edna-Eguafo-Abirem",2004,0.385901720089265
"Komenda-Edna-Eguafo-Abirem",2005,0.402701828463444
"Komenda-Edna-Eguafo-Abirem",2006,0.422109574637819
"Komenda-Edna-Eguafo-Abirem",2007,0.44062176332008
"Komenda-Edna-Eguafo-Abirem",2008,0.458218352501167
"Komenda-Edna-Eguafo-Abirem",2009,0.475059780920011
"Komenda-Edna-Eguafo-Abirem",2010,0.491294470283366
"Komenda-Edna-Eguafo-Abirem",2011,0.507085718853032
"Komenda-Edna-Eguafo-Abirem",2012,0.522409738344215
"Komenda-Edna-Eguafo-Abirem",2013,0.537200512505248
"Komenda-Edna-Eguafo-Abirem",2014,0.551418362953568
"Komenda-Edna-Eguafo-Abirem",2015,0.564929878052986
"Komenda-Edna-Eguafo-Abirem",2016,0.576016941382417
"Komenda-Edna-Eguafo-Abirem",2017,0.587680406987963
"Komenda-Edna-Eguafo-Abirem",2018,0.599113881854325
"Komenda-Edna-Eguafo-Abirem",2019,0.610035447895631
"Komenda-Edna-Eguafo-Abirem",2020,0.809769039774051
"Komenda-Edna-Eguafo-Abirem",2021,0.814787387124234
"Komenda-Edna-Eguafo-Abirem",2022,0.819607336465682
"Komenda-Edna-Eguafo-Abirem",2023,0.824229405909066
"Komenda-Edna-Eguafo-Abirem",2024,0.828688172238283
"Komenda-Edna-Eguafo-Abirem",2025,0.83297178513891
"Korle-Klottey",2000,0.299963455527389
"Korle-Klottey",2001,0.323553519878815
"Korle-Klottey",2002,0.34326975291496
"Korle-Klottey",2003,0.359450365091877
"Korle-Klottey",2004,0.376460235370622
"Korle-Klottey",2005,0.394739285216958
"Korle-Klottey",2006,0.411212404536485
"Korle-Klottey",2007,0.429104592999008
"Korle-Klottey",2008,0.444967067077913
"Korle-Klottey",2009,0.460677539051342
"Korle-Klottey",2010,0.474214105689845
"Korle-Klottey",2011,0.484106923066829
"Korle-Klottey",2012,0.493681330530931
"Korle-Klottey",2013,0.504629195127377
"Korle-Klottey",2014,0.513380160400583
"Korle-Klottey",2015,0.528037406182216
"Korle-Klottey",2016,0.542075050295598
"Korle-Klottey",2017,0.55530161622866
"Korle-Klottey",2018,0.567632943379922
"Korle-Klottey",2019,0.579412162333258
"Korle-Klottey",2020,0.590681436720332
"Korle-Klottey",2021,0.601479377944467
"Korle-Klottey",2022,0.611850427625824
"Korle-Klottey",2023,0.62179570058225
"Korle-Klottey",2024,0.631389595420639
"Korle-Klottey",2025,0.640606613913105
"Kpandai",2000,0.501859802923276
"Kpandai",2001,0.51698427639033
"Kpandai",2002,0.528822411036132
"Kpandai",2003,0.538619373244675
"Kpandai",2004,0.553740621746148
"Kpandai",2005,0.568176172553752
"Kpandai",2006,0.582207233807628
"Kpandai",2007,0.595590841110585
"Kpandai",2008,0.60831250484843
"Kpandai",2009,0.620488216118705
"Kpandai",2010,0.632225278166018
"Kpandai",2011,0.643641749405981
"Kpandai",2012,0.654720431816898
"Kpandai",2013,0.665413598167237
"Kpandai",2014,0.675692562491565
"Kpandai",2015,0.68546087326196
"Kpandai",2016,0.694816250949515
"Kpandai",2017,0.70363108617679
"Kpandai",2018,1
"Kpandai",2019,1
"Kpandai",2020,1
"Kpandai",2021,1
"Kpandai",2022,1
"Kpandai",2023,1
"Kpandai",2024,1
"Kpandai",2025,1
"Kpando",2000,0.548771638791843
"Kpando",2001,0.563977282211515
"Kpando",2002,0.569689033709898
"Kpando",2003,0.581096313702244
"Kpando",2004,0.594825426659423
"Kpando",2005,0.605042776485717
"Kpando",2006,0.612642845288782
"Kpando",2007,0.621055437973899
"Kpando",2008,0.628719081884996
"Kpando",2009,0.636290775736758
"Kpando",2010,0.639199730349625
"Kpando",2011,0.643613335374039
"Kpando",2012,0.648633968585459
"Kpando",2013,0.655122632574782
"Kpando",2014,0.662562558834079
"Kpando",2015,0.672578944297275
"Kpando",2016,0.682317470857858
"Kpando",2017,0.691493317075723
"Kpando",2018,0.918917468870236
"Kpando",2019,0.915824032524417
"Kpando",2020,0.912630222838464
"Kpando",2021,0.909654482928558
"Kpando",2022,0.909341379862664
"Kpando",2023,0.909329631030719
"Kpando",2024,0.90470353946569
"Kpando",2025,0.904450631480519
"Kpone-Katamanso",2000,0.299963455526906
"Kpone-Katamanso",2001,0.319200115280515
"Kpone-Katamanso",2002,0.335466297818963
"Kpone-Katamanso",2003,0.350267386677372
"Kpone-Katamanso",2004,0.367453723680396
"Kpone-Katamanso",2005,0.384860534755696
"Kpone-Katamanso",2006,0.403119255873377
"Kpone-Katamanso",2007,0.418845661719238
"Kpone-Katamanso",2008,0.435865192047654
"Kpone-Katamanso",2009,0.446148423131905
"Kpone-Katamanso",2010,0.456783756395095
"Kpone-Katamanso",2011,0.46657661964717
"Kpone-Katamanso",2012,0.477256658567977
"Kpone-Katamanso",2013,0.478306007827307
"Kpone-Katamanso",2014,0.482671782629884
"Kpone-Katamanso",2015,0.483506236135727
"Kpone-Katamanso",2016,0.485753109098918
"Kpone-Katamanso",2017,0.487459639105035
"Kpone-Katamanso",2018,0.491408504448646
"Kpone-Katamanso",2019,0.499543756061568
"Kpone-Katamanso",2020,0.727254891872155
"Kpone-Katamanso",2021,0.729142290939294
"Kpone-Katamanso",2022,0.733656715941308
"Kpone-Katamanso",2023,0.736409215866663
"Kpone-Katamanso",2024,0.741006728125779
"Kpone-Katamanso",2025,0.747482795392196
"Krachi East",2000,0.548771638792372
"Krachi East",2001,0.556528492837891
"Krachi East",2002,0.554118352810722
"Krachi East",2003,0.551757010757374
"Krachi East",2004,0.556741786226462
"Krachi East",2005,0.551782041707386
"Krachi East",2006,0.551605650823228
"Krachi East",2007,0.565969551718698
"Krachi East",2008,0.579623024431182
"Krachi East",2009,0.59217793747862
"Krachi East",2010,0.601433903298001
"Krachi East",2011,0.605965219922599
"Krachi East",2012,0.613625722627796
"Krachi East",2013,0.624511579665278
"Krachi East",2014,0.633234684783096
"Krachi East",2015,0.64428184918911
"Krachi East",2016,0.654862019890684
"Krachi East",2017,0.66483088106178
"Krachi East",2018,0.96997109982167
"Krachi East",2019,0.970789194042179
"Krachi East",2020,0.971571871423714
"Krachi East",2021,0.972321813618094
"Krachi East",2022,0.973042107199155
"Krachi East",2023,0.973732829593952
"Krachi East",2024,0.9743991479595
"Krachi East",2025,0.975039291383693
"Krachi Nchumuru",2000,0.548771638796464
"Krachi Nchumuru",2001,0.556528492842811
"Krachi Nchumuru",2002,0.554118352815522
"Krachi Nchumuru",2003,0.551757010762151
"Krachi Nchumuru",2004,0.556741786230324
"Krachi Nchumuru",2005,0.568896160435569
"Krachi Nchumuru",2006,0.582903827445426
"Krachi Nchumuru",2007,0.593850070744337
"Krachi Nchumuru",2008,0.600103564899047
"Krachi Nchumuru",2009,0.610793577416458
"Krachi Nchumuru",2010,0.621957019075652
"Krachi Nchumuru",2011,0.633692237846943
"Krachi Nchumuru",2012,0.645080236734505
"Krachi Nchumuru",2013,0.65115000426124
"Krachi Nchumuru",2014,0.660314140013743
"Krachi Nchumuru",2015,0.670545656969201
"Krachi Nchumuru",2016,0.680344659855174
"Krachi Nchumuru",2017,0.689577488146884
"Krachi Nchumuru",2018,0.931554095983242
"Krachi Nchumuru",2019,0.933418806250851
"Krachi Nchumuru",2020,0.93520278970067
"Krachi Nchumuru",2021,0.936912158713052
"Krachi Nchumuru",2022,0.938553948623109
"Krachi Nchumuru",2023,0.940128335912657
"Krachi Nchumuru",2024,0.941647098258566
"Krachi Nchumuru",2025,0.943106199162192
"Krachi West",2000,0.548771638791623
"Krachi West",2001,0.55652849283873
"Krachi West",2002,0.554118352812279
"Krachi West",2003,0.55175701075952
"Krachi West",2004,0.556741786229754
"Krachi West",2005,0.568896160440155
"Krachi West",2006,0.582903827451179
"Krachi West",2007,0.593850070750984
"Krachi West",2008,0.600103564905791
"Krachi West",2009,0.61079357742567
"Krachi West",2010,0.621957019082528
"Krachi West",2011,0.633692237850362
"Krachi West",2012,0.64508023673877
"Krachi West",2013,0.656071955969404
"Krachi West",2014,0.666637908672384
"Krachi West",2015,0.676678950383099
"Krachi West",2016,0.686295529932837
"Krachi West",2017,0.695356475094029
"Krachi West",2018,0.926200847924253
"Krachi West",2019,0.928211399741155
"Krachi West",2020,0.930134910984207
"Krachi West",2021,0.931977972092209
"Krachi West",2022,0.933748168643943
"Krachi West",2023,0.935445690923221
"Krachi West",2024,0.937083237755638
"Krachi West",2025,0.93865645694279
"Krowor",2000,0.299963455528999
"Krowor",2001,0.321282291074543
"Krowor",2002,0.341074561242831
"Krowor",2003,0.357327943527845
"Krowor",2004,0.374407373868755
"Krowor",2005,0.392752829455665
"Krowor",2006,0.409290493807794
"Krowor",2007,0.427244248910523
"Krowor",2008,0.443165244597038
"Krowor",2009,0.45893172670689
"Krowor",2010,0.472522285629714
"Krowor",2011,0.482467620523231
"Krowor",2012,0.492092991621561
"Krowor",2013,0.503090046421153
"Krowor",2014,0.511888296500058
"Krowor",2015,0.526590478011172
"Krowor",2016,0.540671158298615
"Krowor",2017,0.549722070207692
"Krowor",2018,0.562208116175711
"Krowor",2019,0.574135126750914
"Krowor",2020,0.585545794578022
"Krowor",2021,0.596479215512976
"Krowor",2022,0.606980388783317
"Krowor",2023,0.61705044319034
"Krowor",2024,0.626764710798579
"Krowor",2025,0.636097373469255
"Kumasi",2000,0.29996345552818
"Kumasi",2001,0.318999997731209
"Kumasi",2002,0.33422213177429
"Kumasi",2003,0.346436067431896
"Kumasi",2004,0.358656540937878
"Kumasi",2005,0.375872353677303
"Kumasi",2006,0.389178999853726
"Kumasi",2007,0.4043249869832
"Kumasi",2008,0.422871438093008
"Kumasi",2009,0.440329779987477
"Kumasi",2010,0.457638555045841
"Kumasi",2011,0.471443891932783
"Kumasi",2012,0.483980978199792
"Kumasi",2013,0.499318742977969
"Kumasi",2014,0.514700374603953
"Kumasi",2015,0.529317854842342
"Kumasi",2016,0.543317414401373
"Kumasi",2017,0.556508096264285
"Kumasi",2018,0.568805968155004
"Kumasi",2019,0.580553229735331
"Kumasi",2020,0.591791930241135
"Kumasi",2021,0.602560576323748
"Kumasi",2022,0.612903489040568
"Kumasi",2023,0.622821780180171
"Kumasi",2024,0.632389646492873
"Kumasi",2025,0.641581658938319
"Kumbungu",2000,0.501859802915055
"Kumbungu",2001,0.518646296982779
"Kumbungu",2002,0.52449012903891
"Kumbungu",2003,0.536744183634018
"Kumbungu",2004,0.551926889440525
"Kumbungu",2005,0.566421110665379
"Kumbungu",2006,0.580509198378066
"Kumbungu",2007,0.593947200687303
"Kumbungu",2008,0.606720569088691
"Kumbungu",2009,0.618945766109077
"Kumbungu",2010,0.63073053110727
"Kumbungu",2011,0.642193402322393
"Kumbungu",2012,0.653317111832557
"Kumbungu",2013,0.664053738427815
"Kumbungu",2014,0.674374479556115
"Kumbungu",2015,0.6841824916798
"Kumbungu",2016,0.689605280812174
"Kumbungu",2017,0.691033835302216
"Kumbungu",2018,0.699601356562921
"Kumbungu",2019,0.7077852857986
"Kumbungu",2020,0.863449582488851
"Kumbungu",2021,0.86705182170911
"Kumbungu",2022,0.870511648092066
"Kumbungu",2023,0.873829433545653
"Kumbungu",2024,0.877029997760462
"Kumbungu",2025,0.880104834417608
"Kwabre East",2000,0.299963455527994
"Kwabre East",2001,0.323553519876706
"Kwabre East",2002,0.346199875973439
"Kwabre East",2003,0.367873200696546
"Kwabre East",2004,0.388590469396883
"Kwabre East",2005,0.408368279727484
"Kwabre East",2006,0.427591908398465
"Kwabre East",2007,0.445928475560467
"Kwabre East",2008,0.463358129330946
"Kwabre East",2009,0.480039786399609
"Kwabre East",2010,0.49612046043664
"Kwabre East",2011,0.511761900514995
"Kwabre East",2012,0.526940544017331
"Kwabre East",2013,0.541591000985782
"Kwabre East",2014,0.555673969454539
"Kwabre East",2015,0.561249224472374
"Kwabre East",2016,0.564275460073308
"Kwabre East",2017,0.569961297089843
"Kwabre East",2018,0.574606930205009
"Kwabre East",2019,0.580480229901767
"Kwabre East",2020,0.585350705195725
"Kwabre East",2021,0.593030146825588
"Kwabre East",2022,0.603621078215389
"Kwabre East",2023,0.608764476375473
"Kwabre East",2024,0.618688933808269
"Kwabre East",2025,0.628223529424448
"Kwadaso",2000,0.299963455528518
"Kwadaso",2001,0.318999997732527
"Kwadaso",2002,0.334222131771515
"Kwadaso",2003,0.346436067427388
"Kwadaso",2004,0.358656540938882
"Kwadaso",2005,0.36022077336928
"Kwadaso",2006,0.361173798637976
"Kwadaso",2007,0.363597480078062
"Kwadaso",2008,0.364746666832107
"Kwadaso",2009,0.384011832895684
"Kwadaso",2010,0.40306233842669
"Kwadaso",2011,0.418561831467278
"Kwadaso",2012,0.432742947448662
"Kwadaso",2013,0.449667532983464
"Kwadaso",2014,0.466574519533416
"Kwadaso",2015,0.482641575867381
"Kwadaso",2016,0.487797160935341
"Kwadaso",2017,0.502591473026175
"Kwadaso",2018,0.51638443359795
"Kwadaso",2019,0.529559844536903
"Kwadaso",2020,0.542164867122115
"Kwadaso",2021,0.55424268937771
"Kwadaso",2022,0.565843020595841
"Kwadaso",2023,0.576967107735761
"Kwadaso",2024,0.587698167870744
"Kwadaso",2025,0.592214661357773
"Kwaebibirem",2000,0.548771638796884
"Kwaebibirem",2001,0.563977282215218
"Kwaebibirem",2002,0.578574631779807
"Kwaebibirem",2003,0.592544786442048
"Kwaebibirem",2004,0.60589868814618
"Kwaebibirem",2005,0.61864703537847
"Kwaebibirem",2006,0.631038169144996
"Kwaebibirem",2007,0.642857522312531
"Kwaebibirem",2008,0.6540922987969
"Kwaebibirem",2009,0.664844932837784
"Kwaebibirem",2010,0.6752101862666
"Kwaebibirem",2011,0.685292319018953
"Kwaebibirem",2012,0.695076143151038
"Kwaebibirem",2013,0.704519509705205
"Kwaebibirem",2014,0.713597085490065
"Kwaebibirem",2015,0.722223692074305
"Kwaebibirem",2016,0.730485628512923
"Kwaebibirem",2017,0.737353541802146
"Kwaebibirem",2018,0.744636634162053
"Kwaebibirem",2019,0.751593641991385
"Kwaebibirem",2020,0.928357112549937
"Kwaebibirem",2021,0.930247072490539
"Kwaebibirem",2022,0.932062313751593
"Kwaebibirem",2023,0.933803031459582
"Kwaebibirem",2024,0.93548224757534
"Kwaebibirem",2025,0.937095499153517
"Kwahu East",2000,0.548771638790615
"Kwahu East",2001,0.557704195175855
"Kwahu East",2002,0.570732301246867
"Kwahu East",2003,0.584962427375411
"Kwahu East",2004,0.598564832651979
"Kwahu East",2005,0.61155041466132
"Kwahu East",2006,0.624172135790487
"Kwahu East",2007,0.63621143602887
"Kwahu East",2008,0.647655281154068
"Kwahu East",2009,0.658608011625168
"Kwahu East",2010,0.669166152687474
"Kwahu East",2011,0.679435904466879
"Kwahu East",2012,0.689401796376114
"Kwahu East",2013,0.699020895117485
"Kwahu East",2014,0.708267396068828
"Kwahu East",2015,0.717054535701868
"Kwahu East",2016,0.725470219025517
"Kwahu East",2017,0.733399654298499
"Kwahu East",2018,0.740792386545702
"Kwahu East",2019,0.747854125377282
"Kwahu East",2020,0.92727859841678
"Kwahu East",2021,0.929197009870588
"Kwahu East",2022,0.93103957782703
"Kwahu East",2023,0.932806500350526
"Kwahu East",2024,0.9345109954353
"Kwahu East",2025,0.93614853295009
"Kwahu North",2000,0.548771638795088
"Kwahu North",2001,0.560107583249892
"Kwahu North",2002,0.56709281278295
"Kwahu North",2003,0.57719485307419
"Kwahu North",2004,0.589182640303053
"Kwahu North",2005,0.59989184231696
"Kwahu North",2006,0.609443591900772
"Kwahu North",2007,0.621954707502186
"Kwahu North",2008,0.633004235360339
"Kwahu North",2009,0.64223845600457
"Kwahu North",2010,0.649891118927303
"Kwahu North",2011,0.654164585220352
"Kwahu North",2012,0.658763510993336
"Kwahu North",2013,0.669331464840088
"Kwahu North",2014,0.679490066795866
"Kwahu North",2015,0.689143994737526
"Kwahu North",2016,0.698389824872318
"Kwahu North",2017,0.707101442069186
"Kwahu North",2018,0.715223414336807
"Kwahu North",2019,0.722981743062626
"Kwahu North",2020,0.730404199130278
"Kwahu North",2021,0.737516213763883
"Kwahu North",2022,0.744347058234404
"Kwahu North",2023,0.750897466812259
"Kwahu North",2024,0.757216441798405
"Kwahu North",2025,0.763287188897889
"Kwahu South",2000,0.548771638795976
"Kwahu South",2001,0.557704195181291
"Kwahu South",2002,0.570732301250691
"Kwahu South",2003,0.584962427378405
"Kwahu South",2004,0.59856483266043
"Kwahu South",2005,0.611550414666257
"Kwahu South",2006,0.624172135794334
"Kwahu South",2007,0.636211436031675
"Kwahu South",2008,0.647655281157231
"Kwahu South",2009,0.658608011631572
"Kwahu South",2010,0.669166152697928
"Kwahu South",2011,0.679435904477111
"Kwahu South",2012,0.689401796386921
"Kwahu South",2013,0.699020895126997
"Kwahu South",2014,0.708267396076555
"Kwahu South",2015,0.71705453570937
"Kwahu South",2016,0.725470219034259
"Kwahu South",2017,0.73339965430517
"Kwahu South",2018,0.740792386552727
"Kwahu South",2019,0.744744398202727
"Kwahu South",2020,0.925531445691295
"Kwahu South",2021,0.927495947535522
"Kwahu South",2022,0.926816808596035
"Kwahu South",2023,0.924226667396435
"Kwahu South",2024,0.922795310112727
"Kwahu South",2025,0.920936858439969
"Kwahu West",2000,0.54877163879382
"Kwahu West",2001,0.557704195180512
"Kwahu West",2002,0.570732301246835
"Kwahu West",2003,0.584962427372451
"Kwahu West",2004,0.598564832652858
"Kwahu West",2005,0.611550414661501
"Kwahu West",2006,0.624172135791008
"Kwahu West",2007,0.636211436026581
"Kwahu West",2008,0.647655281152035
"Kwahu West",2009,0.658608011624392
"Kwahu West",2010,0.669166152689806
"Kwahu West",2011,0.679435904468794
"Kwahu West",2012,0.689401796381044
"Kwahu West",2013,0.699020895121083
"Kwahu West",2014,0.708267396069711
"Kwahu West",2015,0.714771876961539
"Kwahu West",2016,0.720082248481484
"Kwahu West",2017,0.727042636774773
"Kwahu West",2018,0.734611646844099
"Kwahu West",2019,0.741841771044215
"Kwahu West",2020,0.92554457506802
"Kwahu West",2021,0.927508730555727
"Kwahu West",2022,0.929395234077713
"Kwahu West",2023,0.931204288419537
"Kwahu West",2024,0.932949426757248
"Kwahu West",2025,0.93462601093806
"La-Dade-Kotopon",2000,0.299963455525595
"La-Dade-Kotopon",2001,0.304616288188733
"La-Dade-Kotopon",2002,0.324966509724483
"La-Dade-Kotopon",2003,0.341753870240325
"La-Dade-Kotopon",2004,0.35934372390254
"La-Dade-Kotopon",2005,0.378176456832906
"La-Dade-Kotopon",2006,0.395187744834077
"La-Dade-Kotopon",2007,0.41359326854268
"La-Dade-Kotopon",2008,0.429943688680139
"La-Dade-Kotopon",2009,0.446121166418083
"La-Dade-Kotopon",2010,0.460107914195561
"La-Dade-Kotopon",2011,0.470438616291575
"La-Dade-Kotopon",2012,0.480437952404361
"La-Dade-Kotopon",2013,0.478359359976364
"La-Dade-Kotopon",2014,0.47791116364986
"La-Dade-Kotopon",2015,0.493636754296543
"La-Dade-Kotopon",2016,0.508697581414618
"La-Dade-Kotopon",2017,0.52288821207708
"La-Dade-Kotopon",2018,0.536118351335082
"La-Dade-Kotopon",2019,0.548756140050946
"La-Dade-Kotopon",2020,0.757894998034398
"La-Dade-Kotopon",2021,0.764281797500018
"La-Dade-Kotopon",2022,0.7704160978456
"La-Dade-Kotopon",2023,0.776298558463912
"La-Dade-Kotopon",2024,0.781973184871228
"La-Dade-Kotopon",2025,0.787424895299876
"La-Nkwantanang-Madina",2000,0.299963455525744
"La-Nkwantanang-Madina",2001,0.305877730075605
"La-Nkwantanang-Madina",2002,0.312300752002328
"La-Nkwantanang-Madina",2003,0.322399222984028
"La-Nkwantanang-Madina",2004,0.332427225786436
"La-Nkwantanang-Madina",2005,0.351399879469366
"La-Nkwantanang-Madina",2006,0.368894811297001
"La-Nkwantanang-Madina",2007,0.389111686017694
"La-Nkwantanang-Madina",2008,0.408328648693323
"La-Nkwantanang-Madina",2009,0.426720911988083
"La-Nkwantanang-Madina",2010,0.444450564961456
"La-Nkwantanang-Madina",2011,0.461695943108444
"La-Nkwantanang-Madina",2012,0.478431067604982
"La-Nkwantanang-Madina",2013,0.494583843122637
"La-Nkwantanang-Madina",2014,0.510110937529197
"La-Nkwantanang-Madina",2015,0.518398210957638
"La-Nkwantanang-Madina",2016,0.523092843440598
"La-Nkwantanang-Madina",2017,0.526966948845751
"La-Nkwantanang-Madina",2018,0.733746683007699
"La-Nkwantanang-Madina",2019,0.73829841822212
"La-Nkwantanang-Madina",2020,0.740839162993384
"La-Nkwantanang-Madina",2021,0.742841423699332
"La-Nkwantanang-Madina",2022,0.744230450324495
"La-Nkwantanang-Madina",2023,0.750783846662425
"La-Nkwantanang-Madina",2024,0.757105703845807
"La-Nkwantanang-Madina",2025,0.763179219923456
"Lambussie",2000,0.54106899120033
"Lambussie",2001,0.555990359580479
"Lambussie",2002,0.570855098650368
"Lambussie",2003,0.585081154066314
"Lambussie",2004,0.598679668211468
"Lambussie",2005,0.611661535527655
"Lambussie",2006,0.622513358045548
"Lambussie",2007,0.633000302627964
"Lambussie",2008,0.641090407233874
"Lambussie",2009,0.652167940179824
"Lambussie",2010,0.658496569476552
"Lambussie",2011,0.660979668844121
"Lambussie",2012,0.663376130967827
"Lambussie",2013,0.662444884963424
"Lambussie",2014,0.664914329400967
"Lambussie",2015,0.675007286229248
"Lambussie",2016,0.684673586299833
"Lambussie",2017,0.691329200488315
"Lambussie",2018,0.699888531375823
"Lambussie",2019,0.708064636946338
"Lambussie",2020,0.715886783511769
"Lambussie",2021,0.723381771739642
"Lambussie",2022,0.730580449119281
"Lambussie",2023,0.737483589466847
"Lambussie",2024,0.74414283379763
"Lambussie",2025,0.750540483465064
"Lawra",2000,0.541068991200228
"Lawra",2001,0.547665653928933
"Lawra",2002,0.558815536783859
"Lawra",2003,0.572192704787776
"Lawra",2004,0.586213623847233
"Lawra",2005,0.599598741438444
"Lawra",2006,0.612608803020763
"Lawra",2007,0.625018523993595
"Lawra",2008,0.636814469111843
"Lawra",2009,0.647731410369758
"Lawra",2010,0.654151029158531
"Lawra",2011,0.655545466424502
"Lawra",2012,0.660282531132676
"Lawra",2013,0.659054879955337
"Lawra",2014,0.659458845940033
"Lawra",2015,0.663473855440017
"Lawra",2016,0.667480860682615
"Lawra",2017,0.667461552372957
"Lawra",2018,0.674408159955954
"Lawra",2019,0.679818097116347
"Lawra",2020,0.684450473080823
"Lawra",2021,0.689773143970247
"Lawra",2022,0.694820685166913
"Lawra",2023,0.698016647077528
"Lawra",2024,0.702090696986418
"Lawra",2025,0.704882472036438
"Ledzokuku",2000,0.299963455527829
"Ledzokuku",2001,0.321282291071666
"Ledzokuku",2002,0.341074561237261
"Ledzokuku",2003,0.357327943523028
"Ledzokuku",2004,0.374407373860363
"Ledzokuku",2005,0.39275282945403
"Ledzokuku",2006,0.409290493802006
"Ledzokuku",2007,0.427244248912046
"Ledzokuku",2008,0.443165244598628
"Ledzokuku",2009,0.460474602925726
"Ledzokuku",2010,0.47716036429051
"Ledzokuku",2011,0.493390364094457
"Ledzokuku",2012,0.509140153116271
"Ledzokuku",2013,0.524341880874904
"Ledzokuku",2014,0.53895476654883
"Ledzokuku",2015,0.55284169172871
"Ledzokuku",2016,0.565384243930491
"Ledzokuku",2017,0.576825212442833
"Ledzokuku",2018,0.588559697969231
"Ledzokuku",2019,0.599768797577423
"Ledzokuku",2020,0.610492634157294
"Ledzokuku",2021,0.620767950304288
"Ledzokuku",2022,0.630637036647633
"Ledzokuku",2023,0.640100954046484
"Ledzokuku",2024,0.649230500181856
"Ledzokuku",2025,0.658001410949255
"Lower-Manya Krobo",2000,0.5487716387961
"Lower-Manya Krobo",2001,0.552600531413269
"Lower-Manya Krobo",2002,0.564732858632979
"Lower-Manya Krobo",2003,0.579128613499639
"Lower-Manya Krobo",2004,0.588214585609358
"Lower-Manya Krobo",2005,0.601534976305921
"Lower-Manya Krobo",2006,0.614482124657744
"Lower-Manya Krobo",2007,0.626831835494849
"Lower-Manya Krobo",2008,0.638570738539047
"Lower-Manya Krobo",2009,0.649805864464322
"Lower-Manya Krobo",2010,0.660636227241751
"Lower-Manya Krobo",2011,0.671170765156735
"Lower-Manya Krobo",2012,0.681393608755068
"Lower-Manya Krobo",2013,0.691260717777161
"Lower-Manya Krobo",2014,0.700745622275448
"Lower-Manya Krobo",2015,0.707962314727771
"Lower-Manya Krobo",2016,0.711809975285958
"Lower-Manya Krobo",2017,0.720133968910449
"Lower-Manya Krobo",2018,0.727894553870846
"Lower-Manya Krobo",2019,0.735307675612645
"Lower-Manya Krobo",2020,0.742399869361592
"Lower-Manya Krobo",2021,0.749195434771055
"Lower-Manya Krobo",2022,0.755722340687453
"Lower-Manya Krobo",2023,0.761981288715081
"Lower-Manya Krobo",2024,0.768019100790089
"Lower-Manya Krobo",2025,0.773819729885866
"Mamprugu-Moagduri",2000,0.501859802923881
"Mamprugu-Moagduri",2001,0.502403474841513
"Mamprugu-Moagduri",2002,0.49632936900863
"Mamprugu-Moagduri",2003,0.490863257108614
"Mamprugu-Moagduri",2004,0.488702935299488
"Mamprugu-Moagduri",2005,0.501296220477181
"Mamprugu-Moagduri",2006,0.517176551197264
"Mamprugu-Moagduri",2007,0.53264335664903
"Mamprugu-Moagduri",2008,0.54734518505712
"Mamprugu-Moagduri",2009,0.561416081883578
"Mamprugu-Moagduri",2010,0.574980052433805
"Mamprugu-Moagduri",2011,0.588173531264685
"Mamprugu-Moagduri",2012,0.600976643433805
"Mamprugu-Moagduri",2013,0.613334232823979
"Mamprugu-Moagduri",2014,0.625213148422436
"Mamprugu-Moagduri",2015,0.636501925722285
"Mamprugu-Moagduri",2016,0.643915733918298
"Mamprugu-Moagduri",2017,0.654200764304132
"Mamprugu-Moagduri",2018,0.663789653450842
"Mamprugu-Moagduri",2019,0.672949221060801
"Mamprugu-Moagduri",2020,0.833274635614097
"Mamprugu-Moagduri",2021,0.837672898596488
"Mamprugu-Moagduri",2022,0.84189727831587
"Mamprugu-Moagduri",2023,0.845948228862989
"Mamprugu-Moagduri",2024,0.848876136535972
"Mamprugu-Moagduri",2025,0.85265495402681
"Mfantsiman",2000,0.299963455528639
"Mfantsiman",2001,0.315831481473396
"Mfantsiman",2002,0.32965346524196
"Mfantsiman",2003,0.337973675830098
"Mfantsiman",2004,0.354601064782864
"Mfantsiman",2005,0.37349382318905
"Mfantsiman",2006,0.393850612191692
"Mfantsiman",2007,0.41326805077123
"Mfantsiman",2008,0.431725116835463
"Mfantsiman",2009,0.44939009462298
"Mfantsiman",2010,0.466418663690859
"Mfantsiman",2011,0.482910127210418
"Mfantsiman",2012,0.498985732224256
"Mfantsiman",2013,0.514501938233963
"Mfantsiman",2014,0.529417120773202
"Mfantsiman",2015,0.543591324865955
"Mfantsiman",2016,0.557166346772287
"Mfantsiman",2017,0.569957020258196
"Mfantsiman",2018,0.581881958303406
"Mfantsiman",2019,0.59327298332584
"Mfantsiman",2020,0.801592040828478
"Mfantsiman",2021,0.806826099758828
"Mfantsiman",2022,0.811853232624976
"Mfantsiman",2023,0.816673979806952
"Mfantsiman",2024,0.821324404356455
"Mfantsiman",2025,0.825792146580556
"Mion",2000,0.501859802921236
"Mion",2001,0.516000302900519
"Mion",2002,0.524836294127018
"Mion",2003,0.54058786240092
"Mion",2004,0.55331941335878
"Mion",2005,0.567768589366102
"Mion",2006,0.58181289404477
"Mion",2007,0.595209133662382
"Mion",2008,0.607942804923628
"Mion",2009,0.62013000841602
"Mion",2010,0.631878148659876
"Mion",2011,0.643305395498499
"Mion",2012,0.654394534683942
"Mion",2013,0.664099555286899
"Mion",2014,0.669804078427324
"Mion",2015,0.679749753439642
"Mion",2016,0.689274997700723
