,OBJECTID,District,year,cases,precip_sum,tmean_coldest_month,ndvi,prop_urban_and_built_up,pop,Coverage_stock,vax_lag12,tmean_coldest_month_scaled,precip_sum_scaled,ndvi_scaled,vax_lag12_scaled,prop_urban_and_built_up_scaled
2817,144,Mfantsiman,2021,0,1366.157353,26.12133723,0.656645365,0.068721977,164042.7164,0.8068261,0.801592041,1.04779687,0.39862341,0.701423972,1.093616902,-0.209597967
2818,144,Mfantsiman,2022,0,1371.708924,24.92485405,0.672603729,0.070366707,167189.0145,0.811853233,0.8068261,-0.474556904,0.419299784,0.81562727,1.127310485,-0.203913553
2819,144,Mfantsiman,2023,0,1478.735335,25.87406172,0.664935804,0.070366707,170399.4162,0.81667398,0.811853233,0.733174142,0.81791096,0.760753078,1.159672009,-0.203913553
2820,144,Mfantsiman,2024,0,1260.078121,25.18757298,0.684155951,0.074478458,173635.8859,0.821324404,0.81667398,-0.140284626,0.003539922,0.89829877,1.190704951,-0.189702775
2821,145,Ekumfi,2005,0,1302.719734,24.69937954,0.668236233,0.016714247,64412.46111,0.373493823,0.354601065,-0.761440973,0.162355147,0.78437203,-1.783830192,-0.389343865
2822,145,Ekumfi,2006,0,1112.947639,25.06934019,0.66633502,0.016714247,65005.48679,0.393850612,0.373493823,-0.290718938,-0.544435608,0.770766326,-1.662210483,-0.389343865
2823,145,Ekumfi,2007,0,1488.385291,24.97067191,0.671164367,0.016714247,63739.25272,0.413268051,0.393850612,-0.416260218,0.853851436,0.805326726,-1.531166263,-0.389343865
2824,145,Ekumfi,2008,0,1591.381659,24.98825666,0.673020291,0.016714247,77021.47872,0.431725117,0.413268051,-0.393886144,1.237453045,0.818608327,-1.406168992,-0.389343865
2825,145,Ekumfi,2009,0,1096.184625,24.87493947,0.639131729,0.016714247,72067.05075,0.449390095,0.431725117,-0.538066067,-0.606868095,0.57609064,-1.287353996,-0.389343865
2826,145,Ekumfi,2010,0,1572.19431,25.47493947,0.686704271,0.016714247,85657.65133,0.466418664,0.449390095,0.225348145,1.165991323,0.916535384,-1.173637967,-0.389343865
2827,145,Ekumfi,2011,0,1167.511501,25.06934019,0.673801412,0.016714247,83349.31004,0.482910127,0.466418664,-0.290718938,-0.341216935,0.824198281,-1.064018737,-0.389343865
2828,145,Ekumfi,2012,0,1412.467918,24.81520884,0.666017243,0.016714247,80912.34977,0.498985732,0.482910127,-0.614064753,0.571103346,0.768492216,-0.957857055,-0.389343865
2829,145,Ekumfi,2013,0,1279.088983,24.77067191,0.657247658,0.017608554,81834.58814,0.511821121,0.498985732,-0.670731622,0.074344335,0.705734182,-0.854372409,-0.386253017
2830,145,Ekumfi,2014,0,1297.585048,25.09836562,0.703623228,0.017608554,84712.10944,0.525372883,0.511821121,-0.253788237,0.143231428,1.037612999,-0.771746239,-0.386253017
2831,145,Ekumfi,2015,0,1102.183111,25.41331719,0.693647411,0.017608554,67648.54976,0.539668901,0.525372883,0.146942609,-0.584527218,0.966222771,-0.684508511,-0.386253017
2832,145,Ekumfi,2016,0,1318.342615,25.50428269,0.678360221,0.018355521,69201.57926,0.553360588,0.539668901,0.262683197,0.220541299,0.856822617,-0.592479723,-0.383671395
2833,145,Ekumfi,2017,0,1395.668584,25.2061592,0.70844719,0.018355521,70799.52887,0.559425658,0.553360588,-0.116636314,0.50853559,1.072134855,-0.504341244,-0.383671395
2834,145,Ekumfi,2018,0,1214.078692,25.52975182,0.680241618,0.018355521,72321.71619,0.570225966,0.559425658,0.295089021,-0.167781213,0.870286515,-0.465298138,-0.383671395
2835,145,Ekumfi,2019,0,1194.085351,25.68663741,0.699678729,0.018355521,73840.54709,0.581934542,0.570225966,0.494703507,-0.242244789,1.009384865,-0.395772538,-0.383671395
2836,145,Ekumfi,2020,0,1053.848366,25.25770278,0.668119646,0.020144016,75333.96085,0.796060967,0.581934542,-0.051054474,-0.764546054,0.783537701,-0.320400083,-0.37749011
2837,145,Ekumfi,2021,0,1258.797215,26.11121368,0.669129873,0.021150494,76895.71309,0.801440938,0.796060967,1.034916106,-0.001230706,0.790767214,1.058011326,-0.374011583
2838,145,Ekumfi,2022,0,1328.440375,24.94104116,0.687815081,0.021150494,78435.87882,0.806608213,0.801440938,-0.453961112,0.258149588,0.924484704,1.092644194,-0.374011583
2839,145,Ekumfi,2023,0,1409.115617,25.97493947,0.690600766,0.021150494,79996.62143,0.810504617,0.806608213,0.861526655,0.558617976,0.944419983,1.125907869,-0.374011583
2840,145,Ekumfi,2024,0,1209.916768,25.29367433,0.689090583,0.021150494,81564.32962,0.81531154,0.810504617,-0.00528582,-0.183281964,0.933612618,1.150990472,-0.374011583
2841,146,Twifo-Hemang Lower Denkyira,2005,0,1520.824348,24.21857246,0.70553953,0.003007435,45162.11971,0.386712571,0.366210826,-1.373199232,0.97466807,1.051326686,-1.709093841,-0.436716503
2842,146,Twifo-Hemang Lower Denkyira,2006,0,1405.176957,24.58852899,0.721268454,0.003007435,43449.53547,0.406639849,0.386712571,-0.902482454,0.543948753,1.163888036,-1.577116488,-0.436716503
2843,146,Twifo-Hemang Lower Denkyira,2007,0,1880.184348,24.44300725,0.724479868,0.003007435,42722.82369,0.425647596,0.406639849,-1.087638061,2.313075208,1.186869968,-1.448837191,-0.436716503
2844,146,Twifo-Hemang Lower Denkyira,2008,0,1849.074058,24.48737681,0.749536916,0.003007435,43132.87095,0.443715234,0.425647596,-1.031184133,2.19720746,1.366186437,-1.326477256,-0.436716503
2845,146,Twifo-Hemang Lower Denkyira,2009,0,1357.269565,24.3696087,0.686000503,0.003007435,43080.1458,0.461007496,0.443715234,-1.181027222,0.365521564,0.911498988,-1.210169155,-0.436716503
2846,146,Twifo-Hemang Lower Denkyira,2010,0,1886.928116,25.01103623,0.731411021,0.003007435,43498.81133,0.477676776,0.461007496,-0.364902394,2.338191825,1.236471573,-1.098852437,-0.436716503
2847,146,Twifo-Hemang Lower Denkyira,2011,0,1420.414638,24.54560145,0.708204446,0.003007435,43160.53781,0.493890746,0.477676776,-0.957101607,0.600700259,1.070397701,-0.99154608,-0.436716503
2848,146,Twifo-Hemang Lower Denkyira,2012,0,1725.713333,24.36977536,0.697973996,0.003007435,43574.53208,0.509624979,0.493890746,-1.180815163,1.737760459,0.997185238,-0.887170731,-0.436716503
2849,146,Twifo-Hemang Lower Denkyira,2013,0,1539.711594,24.26471739,0.68952055,0.003007435,45450.47817,0.524811691,0.509624979,-1.31448641,1.045012086,0.936689597,-0.785883625,-0.436716503
2850,146,Twifo-Hemang Lower Denkyira,2014,0,1540.388551,24.61857246,0.71628576,0.003007435,45044.49608,0.539410144,0.524811691,-0.864256424,1.047533355,1.128230237,-0.688121108,-0.436716503
2851,146,Twifo-Hemang Lower Denkyira,2015,0,1321.33942,24.8688913,0.67317586,0.003007435,61527.50575,0.553283353,0.539410144,-0.54576149,0.231702657,0.819721629,-0.594145442,-0.436716503
2852,146,Twifo-Hemang Lower Denkyira,2016,0,1531.463623,24.99996377,0.700318855,0.003007435,62948.33084,0.566570104,0.553283353,-0.378990521,1.014293188,1.013965816,-0.504838438,-0.436716503
2853,146,Twifo-Hemang Lower Denkyira,2017,0,1705.188986,24.67198551,0.725241158,0.003007435,64395.86608,0.57784699,0.566570104,-0.796295963,1.661319192,1.192318007,-0.419306684,-0.436716503
2854,146,Twifo-Hemang Lower Denkyira,2018,0,1544.857826,25.05450725,0.718171648,0.003007435,65777.83177,0.589553142,0.57784699,-0.309591743,1.064178809,1.141726269,-0.346713175,-0.436716503
2855,146,Twifo-Hemang Lower Denkyira,2019,0,1368.517246,25.55232609,0.739610229,0.003007435,67128.56744,0.600735176,0.589553142,0.323811553,0.407412639,1.2951478,-0.271356323,-0.436716503
2856,146,Twifo-Hemang Lower Denkyira,2020,0,1280.30087,25.33224638,0.70993921,0.003007435,68476.61733,0.61143312,0.600735176,0.043791589,0.078857908,1.082812243,-0.199373408,-0.436716503
2857,146,Twifo-Hemang Lower Denkyira,2021,0,1578.915217,25.75357971,0.745106744,0.003007435,69862.8462,0.621683626,0.61143312,0.579878014,1.191022797,1.334482667,-0.13050677,-0.436716503
2858,146,Twifo-Hemang Lower Denkyira,2022,0,1460.427826,24.70202174,0.695010074,0.003007435,71217.10176,0.631528882,0.621683626,-0.758079153,0.74972613,0.975974435,-0.064520453,-0.436716503
2859,146,Twifo-Hemang Lower Denkyira,2023,0,1696.234928,25.4995,0.709984842,0.003007435,72599.01427,0.640969949,0.631528882,0.256597911,1.62797053,1.083138797,-0.001142874,-0.436716503
2860,146,Twifo-Hemang Lower Denkyira,2024,0,1358.763768,24.94716667,0.705608018,0.003007435,73991.55525,0.650077451,0.640969949,-0.446167283,0.371086602,1.051816808,0.05963278,-0.436716503
2861,147,Twifo-Ati-Mokwa,2005,0,1545.457901,24.4434168,0.718794453,0.001551736,67797.68528,0.386712571,0.366210826,-1.087116956,1.066413738,1.146183272,-1.709093841,-0.4417476
2862,147,Twifo-Ati-Mokwa,2006,0,1412.825233,24.8161766,0.749523665,0.001551736,71066.67838,0.406639849,0.386712571,-0.612833415,0.572434139,1.366091606,-1.577116488,-0.4417476
2863,147,Twifo-Ati-Mokwa,2007,0,1964.227816,24.64538871,0.742796502,0.001551736,72466.33108,0.425647596,0.406639849,-0.830136585,2.626088281,1.317949815,-1.448837191,-0.4417476
2864,147,Twifo-Ati-Mokwa,2008,0,1856.025739,24.62250676,0.754189886,0.001551736,72886.48518,0.443715234,0.425647596,-0.859250592,2.223098433,1.399484614,-1.326477256,-0.4417476
2865,147,Twifo-Ati-Mokwa,2009,0,1386.932205,24.54898351,0.667305336,0.001551736,74021.95763,0.461007496,0.443715234,-0.952798419,0.475997657,0.777710228,-1.210169155,-0.4417476
2866,147,Twifo-Ati-Mokwa,2010,0,1878.923829,25.21654306,0.733758291,0.00181036,73611.93154,0.477676776,0.461007496,-0.103424339,2.308380507,1.253269408,-1.098852437,-0.440853757
2867,147,Twifo-Ati-Mokwa,2011,0,1428.478318,24.71276939,0.7318052,0.002068983,75061.49976,0.493890746,0.477676776,-0.744404301,0.630732781,1.239292452,-0.99154608,-0.439959922
2868,147,Twifo-Ati-Mokwa,2012,0,1753.237763,24.50280953,0.72004926,0.002586234,75826.79833,0.509624979,0.493890746,-1.011548208,1.840272961,1.155163077,-0.887170731,-0.438172231
2869,147,Twifo-Ati-Mokwa,2013,0,1546.672018,24.40430154,0.725515287,0.00284486,74637.62943,0.524811691,0.509624979,-1.136885533,1.07093562,1.194279765,-0.785883625,-0.437278382
2870,147,Twifo-Ati-Mokwa,2014,0,1559.53477,24.8434168,0.717886041,0.00284486,75422.44573,0.539410144,0.524811691,-0.578174148,1.118841895,1.139682375,-0.688121108,-0.437278382
2871,147,Twifo-Ati-Mokwa,2015,0,1344.197278,25.01213245,0.709976983,0.00284486,92776.39375,0.553283353,0.539410144,-0.363507614,0.316834891,1.083082559,-0.594145442,-0.437278382
2872,147,Twifo-Ati-Mokwa,2016,0,1559.564,25.18076084,0.720999279,0.00284486,94908.85785,0.566570104,0.553283353,-0.148952096,1.118950758,1.161961729,-0.504838438,-0.437278382
2873,147,Twifo-Ati-Mokwa,2017,0,1707.87488,24.85315854,0.726687025,0.00284486,97083.17981,0.571774597,0.566570104,-0.565779186,1.671322588,1.202665111,-0.419306684,-0.437278382
2874,147,Twifo-Ati-Mokwa,2018,0,1607.731961,25.1764942,0.744299906,0.003103485,99154.2929,0.583649134,0.571774597,-0.154380789,1.298348417,1.328708668,-0.385803427,-0.43638454
2875,147,Twifo-Ati-Mokwa,2019,0,1398.54969,25.72780298,0.738953961,0.003103485,101186.8763,0.594992015,0.583649134,0.547080815,0.519266038,1.290451332,-0.309362616,-0.43638454
2876,147,Twifo-Ati-Mokwa,2020,0,1270.381991,25.62493238,0.720926262,0.003103485,103207.1256,0.605843841,0.594992015,0.416192679,0.04191585,1.161439192,-0.236344275,-0.43638454
2877,147,Twifo-Ati-Mokwa,2021,0,1482.845214,25.89287584,0.757462382,0.003103485,105282.5254,0.616241794,0.605843841,0.757112422,0.833217871,1.422903677,-0.166487035,-0.43638454
2878,147,Twifo-Ati-Mokwa,2022,0,1391.568188,24.84389233,0.694626852,0.003103485,107317.4025,0.626228668,0.616241794,-0.57756911,0.493263999,0.973231974,-0.099551548,-0.43638454
2879,147,Twifo-Ati-Mokwa,2023,0,1688.045546,25.58887968,0.70947825,0.003362113,109388.6472,0.635805538,0.626228668,0.370320773,1.597469843,1.079513455,-0.035262324,-0.435490684
2880,147,Twifo-Ati-Mokwa,2024,0,1329.232004,25.14437222,0.686919738,0.003362113,111473.7568,0.645044046,0.635805538,-0.195251415,0.261097945,0.918077337,0.026387547,-0.435490684
2881,148,Awutu Senya,2005,0,1229.177169,24.6696807,0.637834038,0.017997581,96228.01172,0.392812958,0.373884814,-0.7992285,-0.111548164,0.566803934,-1.659693526,-0.384908486
2882,148,Awutu Senya,2006,0,1005.235377,25.03633795,0.639251487,0.017997581,99341.18686,0.410714046,0.392812958,-0.332709577,-0.945601181,0.57694767,-1.537846027,-0.384908486
2883,148,Awutu Senya,2007,0,1390.275219,24.96792879,0.642411247,0.017997581,100566.6677,0.42959128,0.410714046,-0.419750445,0.488448442,0.599559951,-1.422610067,-0.384908486
2884,148,Awutu Senya,2008,0,1494.511726,24.96476406,0.649639127,0.017997581,102132.0127,0.44753486,0.42959128,-0.423777119,0.876668849,0.651285032,-1.301090294,-0.384908486
2885,148,Awutu Senya,2009,0,1044.602713,24.86684092,0.575952427,0.017997581,98340.5033,0.464708388,0.44753486,-0.548370317,-0.798980737,0.123958794,-1.185580802,-0.384908486
2886,148,Awutu Senya,2010,0,1463.074315,25.46250353,0.657084634,0.018833202,116329.0799,0.481263212,0.464708388,0.209525195,0.759582762,0.70456753,-1.075028419,-0.382020465
2887,148,Awutu Senya,2011,0,1158.258265,25.02175756,0.607426698,0.018833202,108785.1627,0.497365851,0.481263212,-0.351261038,-0.375679862,0.34919902,-0.968458861,-0.382020465
2888,148,Awutu Senya,2012,0,1312.312235,24.76474993,0.606800512,0.018833202,107235.2006,0.512992048,0.497365851,-0.6782665,0.198081639,0.344717829,-0.864800186,-0.382020465
2889,148,Awutu Senya,2013,0,1150.249223,24.67673071,0.59944121,0.018833202,109389.7534,0.524164102,0.512992048,-0.790258365,-0.405508889,0.292052247,-0.764208549,-0.382020465
2890,148,Awutu Senya,2014,0,1279.658661,25.06617689,0.641174675,0.018833202,115463.2653,0.536927368,0.524164102,-0.294743795,0.076466053,0.590710633,-0.692289882,-0.382020465
2891,148,Awutu Senya,2015,0,1031.179712,25.40887256,0.603383311,0.018833202,151900.4983,0.545336714,0.536927368,0.141287455,-0.848973614,0.320263216,-0.610127993,-0.382020465
2892,148,Awutu Senya,2016,0,1244.730997,25.43402091,0.604674846,0.019668816,155404.3005,0.552597383,0.545336714,0.173285131,-0.053619192,0.329505861,-0.555993905,-0.379132466
2893,148,Awutu Senya,2017,0,1309.491382,25.08597061,0.621605949,0.019668816,158975.3502,0.559514088,0.552597383,-0.269559107,0.1875756,0.450670401,-0.509254282,-0.379132466
2894,148,Awutu Senya,2018,0,1116.005651,25.45127155,0.599882746,0.019668816,162381.3187,0.568890988,0.559514088,0.195234098,-0.533046291,0.29521202,-0.464728882,-0.379132466
2895,148,Awutu Senya,2019,0,1092.208533,25.90446454,0.620962394,0.020504668,165734.4126,0.579204753,0.568890988,0.771857384,-0.621676724,0.446064908,-0.404366288,-0.376243646
2896,148,Awutu Senya,2020,0,1012.960158,25.38604125,0.606858441,0.020504668,169064.6891,0.794009068,0.579204753,0.11223788,-0.916830862,0.345132387,-0.337972748,-0.376243646
2897,148,Awutu Senya,2021,0,1046.160215,26.1161345,0.614628564,0.020504668,172495.7491,0.799443168,0.794009068,1.041177147,-0.793179947,0.400737943,1.044802488,-0.376243646
2898,148,Awutu Senya,2022,0,1138.136762,24.82421588,0.594555808,0.020504668,175854.8241,0.804662433,0.799443168,-0.60260458,-0.450620767,0.257090704,1.079783809,-0.376243646
2899,148,Awutu Senya,2023,0,1146.568805,25.8219271,0.598399316,0.02134052,179277.5259,0.809667425,0.804662433,0.666840293,-0.419216308,0.284596107,1.113382161,-0.373354826
2900,148,Awutu Senya,2024,0,992.6914383,25.30796835,0.582147728,0.022763102,182722.7689,0.814495585,0.809667425,0.012901275,-0.992320063,0.168294406,1.145601154,-0.368438189
2901,149,La-Nkwantanang-Madina,2005,0,1065.284698,24.78819692,0.49542946,0.453779992,84510.19549,0.351399879,0.332427226,-0.648433562,-0.721952364,-0.452290014,-1.926571438,1.121215721
2902,149,La-Nkwantanang-Madina,2006,0,893.5373665,25.23392645,0.500685785,0.457269282,87064.59475,0.368894811,0.351399879,-0.081306456,-1.361611351,-0.414674027,-1.804437412,1.133275189
2903,149,La-Nkwantanang-Madina,2007,0,1224.453144,25.18819692,0.48688328,0.457269282,91649.87633,0.389111686,0.368894811,-0.139490754,-0.129142413,-0.513449285,-1.691816032,1.133275189
2904,149,La-Nkwantanang-Madina,2008,0,1317.141163,25.11049822,0.510408822,0.457269282,95459.34686,0.408328649,0.389111686,-0.238351234,0.216066587,-0.34509278,-1.561672493,1.133275189
2905,149,La-Nkwantanang-Madina,2009,0,930.3321471,25.03653618,0.448024589,0.46643723,97755.14107,0.426720912,0.408328649,-0.332457355,-1.224572179,-0.79153485,-1.43796576,1.164960884
2906,149,La-Nkwantanang-Madina,2010,0,1271.771056,25.62597865,0.482071423,0.469926493,99413.81785,0.444450565,0.426720912,0.417523906,0.047089309,-0.547884514,-1.319567923,1.177020258
2907,149,La-Nkwantanang-Madina,2011,0,1067.720047,25.18819692,0.482946255,0.469926493,104108.7521,0.461695943,0.444450565,-0.139490754,-0.712882101,-0.541623928,-1.205435556,1.177020258
2908,149,La-Nkwantanang-Madina,2012,0,1106.362989,24.907414,0.435229273,0.474496588,112142.0501,0.478431068,0.461695943,-0.496746871,-0.568959602,-0.88310233,-1.094420645,1.192815137
2909,149,La-Nkwantanang-Madina,2013,0,979.9667853,24.79786477,0.393812377,0.474496588,117110.137,0.494583843,0.478431068,-0.636132601,-1.039712,-1.179495246,-0.986690427,1.192815137
2910,149,La-Nkwantanang-Madina,2014,0,1135.02847,25.21073547,0.441190688,0.478273322,120225.7374,0.510110938,0.494583843,-0.110813668,-0.462197348,-0.840440489,-0.882709006,1.205868053
2911,149,La-Nkwantanang-Madina,2015,0,893.2040332,25.61755635,0.43026929,0.493927657,248730.7306,0.518398211,0.510110938,0.406807732,-1.362852824,-0.9185976,-0.782755326,1.259971597
2912,149,La-Nkwantanang-Madina,2016,0,1082.928826,25.57858837,0.410792168,0.506831711,254457.0109,0.523092843,0.518398211,0.35722656,-0.656238242,-1.057982284,-0.729407066,1.304569791
2913,149,La-Nkwantanang-Madina,2017,0,1138.631079,25.17858837,0.416726288,0.522992349,260286.0519,0.526966949,0.523092843,-0.151716248,-0.448779721,-1.015515774,-0.699185972,1.360423186
2914,149,La-Nkwantanang-Madina,2018,0,995.6820878,25.57924081,0.416277651,0.525660668,265847.5232,0.733746683,0.526966949,0.358056686,-0.981181632,-1.018726369,-0.674246915,1.369645265
2915,149,La-Nkwantanang-Madina,2019,0,1100.130486,26.13440095,0.422271692,0.529259488,271294.357,0.738298418,0.733746683,1.06441859,-0.592172053,-0.975831038,0.65687111,1.382083284
2916,149,La-Nkwantanang-Madina,2020,0,850.2953737,25.66269276,0.391524996,0.533925486,276712.7277,0.740839163,0.738298418,0.46423737,-1.522662642,-1.1958645,0.686172322,1.39820962
2917,149,La-Nkwantanang-Madina,2021,0,1061.4828,26.29027284,0.40134509,0.543052071,282282.2559,0.742841424,0.740839163,1.262743279,-0.736112225,-1.125588683,0.702528041,1.429752356
2918,149,La-Nkwantanang-Madina,2022,0,1015.365362,24.86281139,0.372698296,0.557966921,287732.4698,0.74423045,0.742841424,-0.553497314,-0.907872876,-1.330594551,0.715417338,1.481300139
2919,149,La-Nkwantanang-Madina,2023,0,985.0355872,25.89436536,0.375438904,0.568434064,293288.7219,0.750783847,0.74423045,0.759007626,-1.020833659,-1.310981858,0.724359018,1.517476031
2920,149,La-Nkwantanang-Madina,2024,0,847.7615658,25.48772242,0.346475314,0.568434064,298890.8077,0.757105704,0.750783847,0.241612624,-1.532099604,-1.518254823,0.766545667,1.517476031
2921,150,Ga East,2005,0,1058.140488,24.87482927,0.495870548,0.683457079,143943.2091,0.351399879,0.332427226,-0.53820628,-0.748560393,-0.44913344,-1.926571438,1.915011459
2922,150,Ga East,2006,0,882.9765854,25.30536585,0.482243895,0.683457079,148782.3966,0.368894811,0.351399879,0.009589967,-1.400944123,-0.546650249,-1.804437412,1.915011459
2923,150,Ga East,2007,0,1210.632195,25.27039024,0.467431187,0.683457079,152612.3261,0.389111686,0.368894811,-0.034911496,-0.180617413,-0.652654854,-1.691816032,1.915011459
2924,150,Ga East,2008,0,1308.489756,25.17004878,0.489145404,0.683457079,158465.9665,0.408328649,0.389111686,-0.162581661,0.183845127,-0.497260784,-1.561672493,1.915011459
2925,150,Ga East,2009,0,918.2058537,25.10697561,0.439839976,0.684532001,165127.9584,0.426720912,0.408328649,-0.242833253,-1.269735574,-0.850106627,-1.43796576,1.918726538
2926,150,Ga East,2010,0,1257.50439,25.70531707,0.467168637,0.684532001,170436.4008,0.444450565,0.426720912,0.518470709,-0.006045728,-0.654533747,-1.319567923,1.918726538
2927,150,Ga East,2011,0,1051.62439,25.25697561,0.461139738,0.684532001,176880.5072,0.461695943,0.444450565,-0.0519797,-0.772829069,-0.69767853,-1.205435556,1.918726538
2928,150,Ga East,2012,0,1097.405854,24.95409756,0.405877249,0.685210905,180122.8206,0.478431068,0.461695943,-0.437348711,-0.602319727,-1.09315506,-1.094420645,1.921072922
2929,150,Ga East,2013,0,969.3121951,24.86404878,0.403230122,0.685935173,184531.1287,0.494583843,0.478431068,-0.551922909,-1.079394156,-1.112098771,-0.986690427,1.923576094
2930,150,Ga East,2014,0,1121.04,25.26629268,0.429773848,0.688571682,192270.6127,0.510110938,0.494583843,-0.040125056,-0.514296268,-0.922143149,-0.882709006,1.932688234
2931,150,Ga East,2015,0,886.6419512,25.65336585,0.412550449,0.696492086,292008.6009,0.518005716,0.510110938,0.45237021,-1.387292766,-1.045399452,-0.782755326,1.960062241
2932,150,Ga East,2016,0,1074.836098,25.65517073,0.390100057,0.697340702,298772.8028,0.521619748,0.518005716,0.454666659,-0.68637895,-1.206061828,-0.7319337,1.962995176
2933,150,Ga East,2017,0,1134.202927,25.25517073,0.397402441,0.698393039,305689.9257,0.527836445,0.521619748,-0.054276149,-0.465272016,-1.153803573,-0.708668834,1.9666322
2934,150,Ga East,2018,0,980.5921951,25.65678049,0.393918574,0.701934642,312278.1854,0.737283769,0.527836445,0.456714844,-1.037382712,-1.178735271,-0.668649644,1.978872468
2935,150,Ga East,2019,0,1058.379512,26.12868293,0.40668951,0.7076035,318715.9067,0.744441095,0.737283769,1.057143225,-0.747670166,-1.087342257,0.679640646,1.998464824
2936,150,Ga East,2020,0,855.0819512,25.59887805,0.367075948,0.713374288,325147.2568,0.748597388,0.744441095,0.383042269,-1.504835423,-1.370829919,0.725715015,2.018409467
2937,150,Ga East,2021,0,1003.894634,26.28258537,0.378291634,0.719077362,331759.4872,0.75423202,0.748597388,1.252962073,-0.95059467,-1.290566787,0.752470617,2.038120077
2938,150,Ga East,2022,0,1007.312195,24.91580488,0.35762797,0.727144954,338280.4023,0.760627854,0.75423202,-0.486070675,-0.937866242,-1.438442753,0.788742839,2.066002789
2939,150,Ga East,2023,0,976.6634146,26.00009756,0.365561939,0.732916008,344930.4008,0.766761112,0.760627854,0.893536732,-1.052015136,-1.381664666,0.829915203,2.08594835
2940,150,Ga East,2024,0,861.8790244,25.53795122,0.346796723,0.734126812,351631.5397,0.769748971,0.766761112,0.30552159,-1.479520276,-1.515954717,0.869397263,2.090133055
2941,151,Wassa Amenfi East,2005,0,1499.044065,24.49795203,0.698099382,0.002220194,88197.32843,0.392647477,0.372344132,-1.017728684,0.893549175,0.998082542,-1.669611472,-0.439437314
2942,151,Wassa Amenfi East,2006,0,1410.415752,24.89185362,0.74664492,0.002220194,88635.54756,0.412381915,0.392647477,-0.516545231,0.563460221,1.345490363,-1.538911292,-0.439437314
2943,151,Wassa Amenfi East,2007,0,1893.92124,24.70937517,0.711270141,0.002220194,89349.61701,0.43120572,0.412381915,-0.748722967,2.364237147,1.092336822,-1.411873379,-0.439437314
2944,151,Wassa Amenfi East,2008,0,1793.550088,24.66435723,0.74145492,0.002220194,89944.97767,0.449098514,0.43120572,-0.806001854,1.990412944,1.308349015,-1.290697546,-0.439437314
2945,151,Wassa Amenfi East,2009,0,1407.601221,24.61960968,0.679812562,0.002220194,90313.21158,0.466223435,0.449098514,-0.862936714,0.552977728,0.867216049,-1.175514982,-0.439437314
2946,151,Wassa Amenfi East,2010,0,1829.184344,25.27661295,0.729187306,0.002220194,91180.1448,0.482731403,0.466223435,-0.026993996,2.123129837,1.220557937,-1.065275498,-0.439437314
2947,151,Wassa Amenfi East,2011,0,1441.085935,24.79768432,0.729056902,0.002378787,92127.28947,0.498788467,0.482731403,-0.636362199,0.677688826,1.219624728,-0.959007566,-0.438889197
2948,151,Wassa Amenfi East,2012,0,1695.113776,24.59179472,0.710551826,0.002434743,92759.96197,0.514370436,0.498788467,-0.898327273,1.623794893,1.087196319,-0.855642279,-0.438695804
2949,151,Wassa Amenfi East,2013,0,1443.422766,24.46625261,0.693353469,0.002927783,93375.45014,0.529410184,0.514370436,-1.058061659,0.686392164,0.964119225,-0.755335348,-0.436991788
2950,151,Wassa Amenfi East,2014,0,1475.796702,24.90103871,0.696406039,0.003244871,94794.2288,0.543867365,0.529410184,-0.504858512,0.806966259,0.985964419,-0.658518898,-0.43589589
2951,151,Wassa Amenfi East,2015,0,1336.14558,25.07546983,0.691561726,0.003562058,148726.0229,0.557305726,0.543867365,-0.282919854,0.286846997,0.951296927,-0.565452654,-0.434799649
2952,151,Wassa Amenfi East,2016,0,1489.877336,25.26631151,0.694960332,0.004037833,152221.3818,0.564405753,0.557305726,-0.040101106,0.859408437,0.975618466,-0.478944926,-0.433155303
2953,151,Wassa Amenfi East,2017,0,1635.832575,24.91327836,0.703813544,0.004037833,155760.1796,0.569495488,0.564405753,-0.489285303,1.403006872,1.038974963,-0.433239411,-0.433155303
2954,151,Wassa Amenfi East,2018,0,1629.414788,25.22517535,0.712731161,0.004196427,159146.1634,0.774882376,0.569495488,-0.092440984,1.379104348,1.102792358,-0.400474895,-0.432607182
2955,151,Wassa Amenfi East,2019,0,1460.435081,25.70618675,0.68266638,0.004355018,162436.4466,0.780576149,0.774882376,0.519577253,0.749753149,0.887638905,0.921676862,-0.432059069
2956,151,Wassa Amenfi East,2020,0,1272.63447,25.63334315,0.667255756,0.004355018,165740.978,0.784815017,0.780576149,0.426894181,0.050305026,0.77735542,0.958329794,-0.432059069
2957,151,Wassa Amenfi East,2021,0,1471.956417,25.85101997,0.711406567,0.004672185,169128.1427,0.790491659,0.784815017,0.703856814,0.79266343,1.093313131,0.985616965,-0.430962896
2958,151,Wassa Amenfi East,2022,0,1362.129946,24.85669005,0.684676944,0.005623687,172464.4458,0.795943877,0.790491659,-0.561285846,0.383623658,0.902027162,1.022159618,-0.427674375
2959,151,Wassa Amenfi East,2023,0,1544.766665,25.56427692,0.628318314,0.007050994,175858.4193,0.801172258,0.795943877,0.339017277,1.063839286,0.498706289,1.057257574,-0.422741402
2960,151,Wassa Amenfi East,2024,0,1258.835573,25.13795042,0.599383543,0.00768536,179285.7623,0.806215914,0.801172258,-0.203422235,-0.001087845,0.291639563,1.090914606,-0.420548947
